,Person,<=10_10-20,<=10_20-30,<=10_30-40,<=10_40-50,<=10_50-60,<=10_60-70,10-20_20-30,10-20_30-40,10-20_40-50,10-20_50-60,10-20_60-70,20-30_30-40,20-30_40-50,20-30_50-60,20-30_60-70,30-40_40-50,30-40_50-60,30-40_60-70,40-50_50-60,40-50_60-70,50-60_60-70,<=10_70+,10-20_70+,20-30_70+,30-40_70+,40-50_70+,50-60_70+,60-70_70+
56,169,,,,,,,0.30669375,0.19344166666666665,0.2751625,0.268625,0.275825,0.30836041666666664,0.2991625,0.26369375,0.24870208333333332,0.3402,0.3231972222222223,0.29681944444444447,0.3714916666666667,0.3748958333333334,0.4830888888888889,,,,,,,
57,224,,,,,,,,,,,,0.514040625,0.39425750000000004,0.40796875000000005,0.3388875,0.40642999999999996,0.4499125,0.36265499999999995,0.39430333333333334,0.348096,0.45927666666666667,,,0.3048375,0.32565,0.34998,0.47245000000000004,0.52222
58,291,,,,,,,,,,,,0.40851999999999994,0.28086,,0.1544375,0.368232,,0.22175000000000003,,0.31418499999999994,,,,0.0426,0.16914,0.14184,,0.22585
59,344,,,,,,,,,,,,0.2571666666666667,0.19109166666666666,0.21980999999999998,0.185125,0.4642222222222222,0.28364,0.4947,0.36391999999999997,0.4449666666666667,0.45111999999999985,,,,,,,
60,161,,,,,,,,,,,,0.2956,0.19995,0.2328375,0.22835,0.39944999999999997,0.377625,0.40290000000000004,0.562625,0.6686,0.6512,,,0.2338,0.2242,0.301,0.3898875,0.36405
61,227,,,,,,,0.34425,0.23446666666666668,0.33125,0.2804,0.4112,0.25711111111111107,0.28463333333333335,0.20448333333333335,0.3890166666666666,0.38395,0.5076999999999999,0.07473333333333333,0.43365,0.08945,0.0253,,,,,,,
62,231,,,,,,,,,,,,0.5003724999999999,0.42065,0.4104604166666667,,0.39871749999999995,0.41365,,0.42323125,,,,,,,,,
63,91,,,,,,,,,,,,0.4942619047619048,0.4142666666666666,0.47795555555555563,0.46065833333333334,0.6692171428571428,0.8023285714285715,0.8068732142857142,0.6707266666666667,0.6689175,0.8447666666666667,,,,,,,
64,18,,,,,,,,,,,,0.3253271604938272,0.2912527777777778,0.28957777777777777,,0.36511944444444444,0.3084851851851852,,0.2710708333333333,,,,,,,,,
65,31,,,,,,,,,,,,0.39335000000000003,0.38401428571428575,0.43562,,0.3710892857142857,0.4157025,,0.54168,,,,,,,,,
66,461,,,,,,,,,,,,0.4378777777777778,0.33762222222222227,0.2874833333333333,0.22145,0.3501166666666667,0.3035888888888889,0.27868333333333334,0.34239166666666665,0.29391666666666666,0.42745000000000005,,,0.17744166666666664,0.16932499999999998,0.259625,0.33284166666666665,0.3541875
