,Person,<=10_10-20,<=10_20-30,<=10_30-40,<=10_40-50,<=10_50-60,<=10_60-70,10-20_20-30,10-20_30-40,10-20_40-50,10-20_50-60,10-20_60-70,20-30_30-40,20-30_40-50,20-30_50-60,20-30_60-70,30-40_40-50,30-40_50-60,30-40_60-70,40-50_50-60,40-50_60-70,50-60_60-70,<=10_70+,10-20_70+,20-30_70+,30-40_70+,40-50_70+,50-60_70+,60-70_70+
33,457,,,,,,,0.3663388888888889,0.32794999999999996,0.27775000000000005,0.2548,,0.3765222222222222,0.3026977777777778,0.2532833333333333,,0.317725,0.2822875,,0.28798,,,,,,,,,
34,508,,,,,,,0.5514,0.406675,0.32453333333333334,0.264525,0.31791250000000004,0.45572500000000005,0.3165,0.31245,0.34348750000000006,0.28275833333333333,0.2362375,0.2588,0.24519999999999997,0.2705666666666667,0.40029375,,,,,,,
35,262,,,,,,,0.3605875,0.36655,0.3919428571428572,0.35515,0.28500000000000003,0.38126250000000006,0.39953928571428576,0.31228214285714284,0.2717,0.4166880952380952,0.3962,0.31081666666666663,0.4971938775510204,0.3879,0.40325714285714287,,,,,,,
36,408,,,,,,,,,,,,,,,,0.29355714285714285,0.2247375,0.22664722222222222,0.28577755102040814,0.26098571428571427,0.2733079365079365,,,,0.189575,0.23675,0.30963571428571435,0.35494999999999993
37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301421875
38,468,,,,,,,0.25801666666666667,0.28237500000000004,0.24183333333333332,0.16052,0.15628333333333333,0.3571729166666667,0.27141296296296297,0.26142333333333334,0.1900222222222222,0.37401249999999997,0.3565875,0.2508229166666667,0.37350444444444436,0.2643611111111111,0.30371,,0.0332,0.08801666666666667,0.140275,0.1895888888888889,0.16821999999999998,0.2545444444444444
39,306,,,,,,,,,,,,0.26676666666666665,0.27870625,0.27998035714285713,,0.33599444444444443,0.32070714285714286,,0.44231428571428566,,,,,,,,,
40,254,,,,,,,0.2992666666666667,0.3306,0.19791250000000002,0.23623125,0.23695,0.36094259259259254,0.1951270833333333,0.2054895833333333,0.1943666666666667,0.23116805555555558,0.263625,0.2525,0.217603125,0.249425,0.2900375,,,,,,,
41,384,,,,,,,,,,,,,,,,0.4727666666666667,0.2889,0.30971666666666664,0.5286,0.3482,0.37539999999999996,,,,0.24762222222222224,0.3832,0.3415166666666667,0.3226666666666667
42,561,,,,,,,0.1684,0.29625,0.28638,0.2980333333333333,0.3597333333333333,0.4385,0.26666,0.29843333333333333,0.3255,0.38288,0.3414,0.3419166666666667,0.4024,0.39674666666666664,0.4335555555555556,,0.2742,0.3246,0.3280125,0.37914,0.4207999999999999,0.5953583333333334
43,391,,,,,,,,,,,,0.07654,0.07959000000000001,0.12537777777777775,0.1193142857142857,0.28259100000000004,0.22780000000000003,0.2042242857142857,0.3610888888888888,0.3011142857142857,0.29487619047619046,,,0.10886666666666665,0.14759,0.2717766666666667,0.25802037037037034,0.2530452380952381
44,193,,,,,,,0.3455642857142857,0.30974166666666664,0.35528333333333334,,0.31735,0.37357619047619045,0.39592380952380957,,0.2869857142857143,0.4436555555555556,,0.38283333333333336,,0.3719666666666666,,,0.26161666666666666,0.24458095238095237,0.27197777777777776,0.29412222222222223,,0.41319999999999996
45,446,,,,,,,,,,,,0.12263333333333332,0.12621999999999997,0.07624444444444445,,0.42008444444444437,0.40788518518518524,,0.4731411111111111,,,,,,,,,
46,541,,,,,,,,,,,,0.36585999999999996,0.31935555555555556,0.32145,0.20789999999999997,0.2632066666666667,0.2692875,0.24337000000000003,0.3014819444444444,0.26449555555555554,0.3459975,,,,,,,
47,502,,,,,,,0.10813333333333332,0.1971857142857143,0.1440142857142857,0.13974999999999999,0.1262111111111111,0.32729047619047624,0.2729666666666667,0.24517083333333334,0.22464444444444445,0.40727142857142856,0.34840357142857137,0.3093650793650794,0.3614285714285714,0.3543,0.3402111111111111,,0.18359999999999999,0.20105555555555554,0.2858380952380952,0.32057619047619046,0.2988875,0.5168148148148147
48,454,,,,,,,0.3675875,0.3616999999999999,0.35529999999999995,0.2396875,0.2546833333333333,0.34237142857142855,0.3380166666666667,0.260525,0.2678291666666667,0.3887460317460318,0.2806839285714286,0.31634761904761904,0.31600972222222223,0.3823518518518519,0.2996916666666667,,0.32632000000000005,0.27359000000000006,0.3110057142857144,0.3698022222222222,0.322025,0.3464933333333333
49,528,,,,,,,,,,,,0.3073533333333333,0.2755571428571429,0.2705666666666667,0.31867999999999996,0.34771428571428575,0.34982800000000003,0.34571599999999997,0.35876285714285716,0.3784085714285714,0.37964400000000004,,,,,,,
50,427,,,,,,,0.35843571428571425,0.276275,0.17367500000000002,0.30188333333333334,0.3141416666666667,0.35034642857142856,0.23853095238095237,0.3780023809523809,0.37770714285714285,0.22660833333333333,0.35693749999999996,0.34217916666666665,0.2809638888888889,0.28963055555555556,0.4616472222222222,,,,,,,
51,186,,,,,,,,,,0.3153,0.33585,,,,,,,,,,0.438975,,0.35152500000000003,,,,0.4049,0.35408125
52,94,,,,,,,0.26056,0.22212142857142858,0.2257944444444444,0.2867875,0.26940714285714285,0.2341428571428571,0.21830000000000005,0.23289000000000004,0.2061828571428571,0.3308142857142858,0.2967571428571429,0.2987061224489796,0.3361166666666666,0.3430365079365079,0.43955000000000005,,,,,,,
53,23,,,,,,,0.22865,0.16825,0.2248666666666667,0.15423333333333333,0.1719625,0.43791562500000003,0.38621666666666665,0.3288104166666667,0.38916875,0.421125,0.3233625,0.39644375,0.3941444444444444,0.46200833333333335,0.46046666666666664,,0.11932222222222223,0.3554999999999999,0.3828666666666667,0.41385185185185186,0.4007037037037038,0.5120319444444443
54,169,,,,,,,0.29630625,0.16061666666666666,0.18209999999999998,0.24878333333333333,0.2136416666666667,0.22978958333333335,0.23980937500000002,0.21879791666666668,0.23705624999999997,0.24395000000000003,0.18823333333333334,0.1812777777777778,0.27865416666666665,0.31749583333333337,0.42511111111111116,,,,,,,
55,548,,,,,,,,,,,,0.3855638888888889,0.3191611111111111,0.21472083333333333,0.262325,0.3322098765432099,0.25611111111111107,0.26090555555555556,0.26830185185185185,0.24828333333333333,0.24597499999999997,,,0.20389583333333336,0.1965611111111111,0.23777037037037038,0.23132500000000006,0.36699166666666666
56,554,,,,,,,,,,,,0.3240089285714286,0.333915625,0.1885625,0.22432968749999999,0.33476428571428574,0.1942761904761905,0.20656607142857145,0.22978333333333334,0.281153125,0.26429583333333334,,,0.280925,0.23327714285714285,0.32589500000000005,0.30483333333333335,0.40336249999999996
57,34,,,,,,,0.40535000000000004,0.22804444444444444,0.25387499999999996,0.2636,0.21275000000000002,0.2318092592592593,0.22490833333333335,0.2589458333333334,0.21148333333333333,0.17160833333333333,0.1823111111111111,0.20896481481481483,0.2238375,0.22573333333333334,0.26162916666666663,,0.1769,0.18084999999999998,0.21197777777777776,0.18805,0.37485,0.39843333333333336
58,183,,,,,,,,0.31139999999999995,0.3526000000000001,0.25976,0.3421,,,,,0.32015000000000005,0.26139500000000004,0.24365,0.40066399999999996,0.42278000000000004,0.3915,,0.23639999999999997,,0.22036666666666668,0.3392200000000001,0.4203466666666667,0.44265
59,327,,,,,,,,,,,,,,,,0.3196,,0.15531666666666666,,0.13106666666666666,,,,,0.11245000000000001,0.18991666666666665,,0.197375
60,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,259,,,,,,,0.38071333333333335,0.3483277777777778,0.2826333333333333,0.24763333333333334,,0.5153533333333333,0.43049,0.32506,,0.40245833333333336,0.26543333333333335,,0.252,,,,,,,,,
62,331,,,,,,,,,,,,0.36380357142857145,0.32639642857142853,0.28850625,0.27895,0.3715897959183673,0.3657,0.28227142857142856,0.3814321428571429,0.34112142857142863,0.41507499999999997,,,,,,,
63,492,,,,,,,0.4337166666666667,0.3458666666666667,0.27056,0.2732666666666667,0.33394999999999997,0.31855000000000006,0.30811333333333335,0.2993555555555556,0.3366291666666667,0.28203,0.31048333333333333,0.3219458333333333,0.3422333333333334,0.38059999999999994,0.5377500000000001,,0.3032,0.31297592592592594,0.2834055555555555,0.35297333333333325,0.48594074074074073,0.624425
64,176,,,,,,,0.23434,0.21385,0.1418,,,,,,,,,,,,,,,,,,,
65,144,,,,,,,0.22098333333333334,0.230575,0.156875,,0.2289,0.4179166666666667,0.15675000000000003,,0.2809333333333333,0.235325,,0.24375,,0.13865,,,0.22799999999999998,0.22491666666666665,0.19575,0.10545,,0.51075
66,285,,,,,,,,,,,,0.38583125,0.28591458333333336,0.291884375,,0.39349999999999996,0.41681666666666667,,0.4723541666666667,,,,,,,,,
67,450,,,,,,,0.42736,0.33687142857142854,0.2204,0.23534000000000002,0.08295,0.39924,0.22588,0.241896,0.16924999999999998,0.3604142857142857,0.23570857142857143,0.14832142857142858,0.17984,0.02545,0.16587999999999997,,0.12689999999999999,0.16319333333333333,0.15034761904761906,0.13923333333333335,0.16858,0.10413333333333336
68,302,,,,,,,,,,,,0.33392,0.26539375,0.35591874999999995,0.30418750000000006,0.19815000000000002,0.24052499999999996,0.24310499999999996,0.25780000000000003,0.26388125,0.3232875,,,0.2966333333333333,0.2121533333333333,0.22576666666666667,0.3612208333333333,0.3136041666666667
69,438,,,,,,,,,,,,0.35963055555555556,0.3559833333333334,0.3221925,0.2982,0.37875555555555557,0.3489177777777777,0.34552222222222223,0.47157777777777776,0.4926,0.6336099999999999,,,,,,,
70,392,0.1019,0.1019,0.1019,0.1019,0.1019,0.1019,0.3663,0.3515333333333333,0.25267666666666666,0.23418,0.33364000000000005,0.37898095238095236,0.3190166666666667,0.2410142857142857,0.31865,0.38876666666666665,0.306075,0.39089999999999997,0.3036,0.39890000000000003,0.5230625,0.1019,0.19919846153846155,0.21963076923076927,0.25620256410256415,0.2919628205128205,0.34061538461538454,0.4372615384615385
71,429,,,,,,,0.29995000000000005,0.24688,0.25922500000000004,0.2990625,0.209575,0.2839,0.3274375,0.25359375000000006,0.1701,0.28096499999999996,0.2464825,0.19937500000000002,0.28567031249999997,0.240096875,0.249246875,,0.2537333333333333,0.2123666666666667,0.24687111111111115,0.2677152777777778,0.3075305555555556,0.2962
72,395,,,,,,,,,,,,0.3007320987654321,0.22497407407407402,0.21280833333333335,0.2825977777777778,0.3102351851851852,0.2994916666666667,0.3905377777777778,0.28791041666666667,0.37820000000000004,0.41275000000000006,,,0.2896814814814815,0.3851222222222222,0.37433333333333335,0.39526666666666666,0.6071733333333333
73,453,,,,,,,,,,,,0.2078714285714286,0.17962857142857142,0.225748,0.18751,0.17508163265306123,0.18860285714285713,0.1533964285714286,0.2048542857142857,0.19486071428571425,0.26617999999999997,,,0.18031,0.16542142857142858,0.2132714285714286,0.25469333333333327,0.26940000000000003
74,287,,,,,,,,,,,,,,,,0.2559833333333333,0.255609375,,0.33502777777777776,,,,,,,,,
75,564,,,,,,,0.4049333333333333,0.40808333333333335,0.38867500000000005,0.26938,0.3388333333333333,0.40631666666666666,0.3721833333333333,0.27126666666666666,0.26276666666666665,0.3767291666666666,0.2795566666666666,0.24788333333333334,0.29602500000000004,0.3202083333333333,0.3409466666666667,,0.34725,0.24816666666666665,0.30159166666666665,0.3813875,0.37689,0.43618333333333337
76,109,,,,,,,0.1350333333333333,0.1784666666666667,0.18666666666666668,0.16964444444444446,0.1055,0.18152222222222222,0.2333777777777778,0.2125407407407407,0.13063333333333335,0.3608111111111111,0.34267777777777786,0.3742666666666667,0.5383407407407408,0.5200333333333332,0.44943333333333335,,,,,,,
77,293,,,,,,,,,,,,,,,,0.34768285714285724,0.27240408163265306,0.37963571428571424,0.2427828571428571,0.29951500000000003,0.34473035714285716,,,,0.3618071428571429,0.29419000000000006,0.3042785714285714,0.6092833333333333
78,210,,,,,,,,,,,,0.171175,0.21260000000000004,0.15984,0.14014444444444446,0.32623214285714297,0.351155,0.2806805555555556,0.40108571428571427,0.32904126984126986,0.4380000000000001,,,0.0817,0.288775,0.3472285714285714,0.43208,0.4371111111111111
79,32,,,,,,,,,,,,0.25186000000000003,0.19377199999999997,0.269232,0.28046000000000004,0.1798033333333333,0.21180333333333337,0.18424583333333333,0.22454000000000002,0.22984999999999997,0.35614999999999997,,,0.2656566666666667,0.16484444444444446,0.1682833333333333,0.26161999999999996,0.37984999999999997
80,380,,,,,,,,,,,,,,,,0.28514000000000006,0.2495,0.31022500000000003,0.56518,0.35713,0.3632,,,,0.20247500000000002,0.3307,0.34604999999999997,0.513475
81,188,,,,,,,,,,,,0.2614666666666667,0.242678125,0.2746285714285714,0.24126874999999998,0.3096833333333333,0.3019968253968254,0.3128361111111111,0.3154910714285714,0.346296875,0.3781714285714286,,,,,,,
82,233,,,,,,,0.37878333333333325,0.3387666666666667,0.2361111111111111,0.12802777777777777,0.24082499999999998,0.52947,0.288125,0.23075,0.40056250000000004,0.31821333333333335,0.22030000000000005,0.40442999999999996,0.20962222222222224,0.28175,0.2766666666666666,,0.25498333333333334,0.31555,0.3015,0.24213333333333334,0.1812666666666667,0.35040000000000004
83,550,,,,,,,,,,,,0.34635,0.21136428571428573,0.24724999999999997,0.12541,0.3605489795918368,0.30736857142857144,0.2313914285714286,0.30708285714285716,0.2617714285714286,0.264104,,,0.18397500000000003,0.24034999999999998,0.24535,0.2745699999999999,0.26476333333333335
84,25,,,,,,,0.2117777777777778,0.15867777777777778,0.17298,0.18336666666666665,0.12085000000000001,0.3405296296296297,0.31006222222222224,0.28048518518518517,0.2201185185185185,0.2720711111111111,0.25986666666666663,0.21473888888888887,0.36423166666666673,0.2370866666666667,0.26932500000000004,,0.14952222222222222,0.3122728395061728,0.28078148148148147,0.32617444444444443,0.35232037037037034,0.33687222222222213
85,236,,,,,,,,,,,,0.3039592592592593,0.25476666666666664,0.23953999999999998,0.13206666666666667,0.24505555555555555,0.23450222222222214,0.17993333333333336,0.21827999999999997,0.15648333333333334,0.20520999999999998,,,0.1501333333333333,0.17538650793650795,0.15764761904761906,0.17951142857142857,0.31949285714285713
86,5,,,,,,,,,,,,0.3583452380952381,0.38626428571428567,0.41031666666666666,0.3297333333333333,0.3419632653061224,0.35762142857142853,0.27335714285714285,0.4725642857142857,0.3729571428571429,0.48405,,,0.2697041666666667,0.23528750000000004,0.2804339285714285,0.439275,0.3761375
87,460,,,,,,,,,,,,0.29974,0.2707,0.26876,0.21824,0.193704,0.255232,0.17242000000000002,0.22639999999999996,0.17705200000000001,0.26651600000000003,,,0.23925,0.18733333333333332,0.23179666666666668,0.3089699999999999,0.26359333333333335
88,363,,,,,,,0.28128148148148147,0.3612066666666666,0.1506666666666667,0.2189916666666666,0.20971111111111113,0.3111288888888889,0.15971944444444444,0.22258333333333333,0.1902555555555556,0.22623000000000001,0.27867,0.22193333333333337,0.18796875000000002,0.14059166666666664,0.29631666666666673,,0.2082933333333333,0.18148222222222218,0.280816,0.16782999999999998,0.31498000000000004,0.38872
89,134,,,,,,,0.4148952380952381,0.38400833333333334,0.25718,0.3048388888888889,0.26545,0.34351785714285715,0.2392428571428572,0.24721190476190474,0.2370714285714286,0.3303,0.33011250000000003,0.30376458333333334,0.3232566666666667,0.29047666666666666,0.3623833333333334,,0.15803333333333333,0.1613357142857143,0.23469375,0.20775000000000002,0.3314916666666667,0.2802
90,409,,,,,,,0.3388333333333334,0.34841428571428573,0.3726625,0.32941000000000004,0.334,0.3794690476190476,0.3696104166666667,0.33504,0.3882833333333333,0.4542999999999999,0.4255885714285714,0.4655857142857143,0.5147299999999999,0.563725,0.61534,,,,,,,
91,164,,,,,,,,,,,,0.21744285714285713,0.17301428571428573,0.10419,0.09873333333333334,0.2384673469387755,0.17899571428571429,0.19925714285714285,0.2759,0.3157928571428571,0.2725266666666667,,,0.045399999999999996,0.1702642857142857,0.25612142857142856,0.287315,0.2894916666666667
92,349,,,,,,,0.2482,0.20195000000000002,0.16881428571428575,0.1793857142857143,0.13635,0.28395000000000004,0.2635571428571428,0.26768571428571425,0.19956249999999998,0.36597857142857143,0.39463571428571426,0.3481,0.498395918367347,0.4134410714285714,0.43468928571428567,,0.0471,0.1455,0.33725,0.38561428571428563,0.4184,0.47475
93,199,,,,,,,0.24120625,0.12147999999999999,0.15005,0.16866666666666666,0.15616666666666668,0.25205,0.25875833333333337,0.26481666666666664,0.19892083333333332,0.19688666666666668,0.2544,0.18681333333333336,0.2826222222222222,0.30887777777777775,0.33843333333333336,,0.11173333333333334,0.13839583333333333,0.13359333333333334,0.20413333333333333,0.23569999999999997,0.2988777777777778
94,551,,,,,,,,,,,,0.38476,0.4738999999999999,,,0.49043333333333333,,,,,,,,,,,,
95,96,,,,,,,,,,,,0.31111999999999995,0.28125,,,0.4398000000000001,,,,,,,,,,,,
96,491,,,,,,,0.4275166666666667,0.34728333333333333,0.33685,0.21507500000000002,,0.31891944444444437,0.30769166666666664,0.2326625,,0.306975,0.33587083333333334,,0.295775,,,,0.21715,0.19948333333333335,0.24701666666666663,0.18409999999999999,0.3039,
97,56,,,,,,,,,,,,0.30365999999999993,0.31103333333333333,0.379225,0.357365,0.22200666666666669,0.26273666666666673,0.253112,0.41480555555555554,0.4151466666666667,0.5145866666666666,,,0.2968392857142857,0.21731428571428574,0.402102380952381,0.4545071428571427,0.5134357142857143
98,371,,,,,,,,,,,,0.3401014285714286,0.27206904761904765,0.19535714285714287,0.21319142857142853,0.3014266666666667,0.25926499999999997,0.219656,0.29707500000000003,0.27693333333333336,0.32600999999999997,,,0.22369714285714287,0.275266,0.3360033333333333,0.37011000000000005,0.351032
99,469,,,,,,,,,,,,0.26892222222222223,0.26928125,0.39881500000000003,0.36062500000000003,0.2441694444444444,0.2598688888888889,0.21480555555555556,0.30629625000000005,0.256825,0.403735,,,,,,,
100,488,,,,,,,,,,,,0.15725000000000003,0.1575625,0.18639444444444442,0.23189375,0.2849267857142857,0.2636968253968254,0.31980178571428575,0.31706944444444446,0.2902328125,0.32666111111111107,,,0.21920000000000003,0.26303333333333334,0.26497916666666665,0.27267407407407407,0.4354458333333333
101,484,,,,,,,,,,,,0.45406666666666673,0.35125555555555554,0.3577,0.2631666666666667,0.3406543209876543,0.3586541666666666,0.2581685185185185,0.3781888888888889,0.32284999999999997,0.3485604166666667,,,,,,,
102,436,,,,,,,,,,,,0.3426833333333333,0.23214444444444446,,,0.3091,,,,,,,,,,,,
103,128,0.1927375,0.1786395348837209,0.17917631578947368,0.17917631578947368,0.17917631578947368,0.17531944444444447,0.34258000000000005,,,0.22398,0.202808,,,0.26975,0.20769200000000002,,,,,,0.40145,0.18014193548387095,0.231775,0.24555166666666667,,,0.46574999999999994,0.44464333333333333
104,206,,,,,,,,,,,,,,,,,,,,,0.5219499999999999,,,,,,0.35175,0.3292
